artist	category	genre	title	tracks	year	id
Various	Rock	Rock	En Evidencia: Lo Mejor Del Rock	7040	1994	106319
Jake Cinninger	Rock	Rock	Jake Cinninger	7041	2001	106320
Waterson:carthy	Rock	Folk	Waterson:carthy	7042	1994	106322
Keziah Jones	Rock	Pop/funk	Black Orpheus	7043	2003	106324
Rhyme C'	Rock	Hip-hop	The Last Man Standing	7044	2003	106325
Spacemen 3	Rock	Rock	Recurring	7045	2020	106326
Nomeansno	Rock	Rock	Mama	7046	1992	106327
Anthrax	Rock	Rock	Nicefukinliveshow	7047	1989	106328
Doctor And The Crippens	Rock	Punk	Raphanadosis	7048	1988	106329
Akina Nakamori	Rock	Pop	For Dear Friends ~akina Nakamori Single Collection Box~	7049	2002	106330
Ten Tenors	Rock	Rock	One Is Not Enough	7050	2006	106331
Grapevine	Rock	Rock	Ã£â€šâ¤ã£æ’â€¡ã£â€šâ¢ã£?â®ã¦â°â´ã¦â§â½	7051	2003	106332
El Horizontã©	Rock	Alt. Rock	Signatures At The Crossroads	7052	2003	106333
Les Claypool's Frog Brigade	Rock	Rock	Purple Onion	7053	2002	106335
Rhythm Trip	Rock	Crossover	Return Of Da Dragon	7054	1998	106336
Dakota	Rock	Hard Rock	The Last Standing Man	7055	1998	106337
Sheryl Crow	Rock	Rock	C'mon, C'mon	7056	2002	106339
Tarkan	Rock	Pop	Simarik	7057	2001	106340
Jason Mraz	Rock	Rock	Sold Out (in Stereo)	7058	2002	106341
Cub	Rock	Rock	Come Out, Come Out	7061	1995	106345
Versch. Interpreten	Rock	Rock	Rock Of The 90s (cd 1)	7062	2002	106346
Anthrax	Rock	Metal	Persistence Of Time	7063	1990	106347
Meat Loaf	Rock	Rock	Welcome To The Neighborhood	7064	1995	106348
The 6ths	Rock	Alternrock	Hyacinths And Thistles	7065	2001	106349
Molly Hatchet	Rock	Southern Rock	Greatest Hits	7066	1992	106350
Various	Rock	Pop	Best Of 90s - Good Vibrations - Cd 1	7067	2000	106351
Tesla	Rock	Rock	Electric, Acoustic And Psychotic	7068	1991	106352
Flower	Rock	Pop	Thanks For You(cd1)	7070	2002	106355
Rata Blanca	Rock	Heavy Metal	Entre El Cielo Y El Infierno	7071	1994	106356
Earth, Wind & Fire	Rock	Disco	Greatest Hits	7072	1997	106357
Diverse	Rock	Dance	Motor 1999/april	7073	1999	106358
Lenny Kravitz	Rock	Rock	5	7074	1998	106359
Desecrated Dreams	Rock	Death Metal	Feelings Of Guilt	7075	2001	106360
Eminem	Rock	Rap	The Best Of The Rest	7076	2001	106361
S.U.P	Rock	Death Metal	Angelus Live & Demos	7077	2003	106362
Urge Overkill	Rock	Rock	Exit The Dragon	7078	1995	106363
Sol D'menta	Rock	Hard Rock	Tocando Madera	7079	2000	106364
Projections	Rock	Electronic	Between Here And Now	7080	2002	106365
My Life With The Thrill Kill Kult	Rock	Rock	13 Above The Night	7081	1993	106366
Various Artists	Rock	Rock	Rock Love Songs Vol.2	7082	1991	106367
The So And So's	Rock	Rock	Give Me Drama	7083	2003	106368
Yello	Rock	Electronic	Pocket Universe	7086	1997	106371
George Harrison	Rock	Rock	All Things Must Pass (disc 2)	7088	1970	106373
Ozzy Osbourne	Rock	Metal	No More Tears	7089	1991	106374
Dean Martin	Rock	Rock	The Magic Memories	7090	2001	106375
Eterna	Rock	Rock	Shema Israel	7092	1997	106377
La Renga - En Vivo - Cd 2	Rock	Rock		7093	2001	106378
Ben Harper	Rock	Rock	The Black Angel	7094	1997	106379
Guns N' Roses	Rock	Rock	Double Talkin' Jive (disc 1)	7095	1987	106380
Elio E Le Storie Tese	Rock	Rock	Craccracriccrecr	7096	2000	106381
Jimmy Buffett	Rock	Rock	Ksan Record Plant 10-18-74	7097	1974	106382
Various Artists	Rock	Rock	More 70 Ounces Of Gold	7098	2000	106383
Various	Rock	Rock	Jukebox Rock	7099	Asin: B000051zmf	106384
Roger Waters	Rock	Psychedelic Rock	Comforting Rain 2002-03-07 Buenos Aires Disc 1	7100	2002	106385
South Park Mexican	Rock	Rap	Hustle Town	7101	2000	106386
Various	Rock	Rock	Choo Choo Bop	7102	Asin: B00005rcct	106387
Stevir Ray Vaughan	Rock	R&b	Box Set 2/3	7104	2000	106389
Manã¡	Rock	Rock	Best Of Manã¡ - Live!	7105	1992	106390
Supermax	Rock	Pop	World Of Today	7106	1977	106391
Deep Purple	Rock	Hard Rock	Hell, Norway 04-10-2000 Cd 1	7107	2000	106392
Various Artists	Rock	Pop	Power Pop	7108	2001	106393
Rosana	Rock	Latin	Rosana	7109	2001	106394
Dog's Eye View	Rock	Rock	Daisy	7110	1997	106395
Various	Rock	Rock	In The Ghetto - The Songs Of Elvis Disc 2	7111	2002	106396
Wishbobe Ash	Rock	Rock	The King Will Come - Live	7112	1999	106397
Deep Purple	Rock	Rock	Listen, Learn, Read On - Cd 4 Mk 2 & Mk3	7113	1984	106398
Chris Andrews	Rock	Rock	Swinging Sixties Hit Man - Cd 2 (of 2)	7114	2014	106399
T.Rex	Rock	Rock	Electric Bogie	7115	2009	106400
Elvis Presley	Rock	Pop	Farewell From Vegas	7116	1976	106401
Tristania	Rock	Doom Metal	Widow's Weeds	7117	1998	106402
Allegiance	Rock	Hardcore	Allegiance	7118	2003	106403
The Queers	Rock	Rock	Rocket To Russia	7120	2001	106405
Bobby Vinton	Rock	Rock	Bobby Vinton's Greatest Hits	7122	1962	106407
Johnny Hallyday	Rock	Rock	Hallelujah	7124	1965	106409
The Mommyheads	Rock	Rock	Acorn	7125	1989	106410
The Macc Lads	Rock	Rock	Bitter, Fit Crack	7126	1987	106411
Debbie Friedman	Rock	Rock	Shanah Tovah/a Good Year	7127	2000	106412
The Blue Hearts	Rock	Punk Rock	The Blue Hearts	7128	1987	106413
Shiryu	Rock	Easy Listening	Snow Leopard	7129	2002	106414
The Riot Squad	Rock	Rock	Anytime	7131	1966	106416
Beehive And The Barracudas	Rock	Rock	In Dark Love	7132	2003	106417
The Cramps	Rock	Rock	The Cramps/songs The Lord Taught Us	7133	1980	106418
Lowdown	Rock	Rap	Ruff Sex	7134	2002	106419
Jerry Adriani	Rock	Jovem Guarda	Devo Tudo A Vocãª	7137	1969	106422
The Short'n'curlies - Bitter 'n'twisted	Rock	Oi!punk	Bitter 'n'twisted	7138	1994	106423
Big Tent Revival	Rock	Rock	Big Tent Revival	7139	1995	106424
Such A Surge	Rock	Hardcore	Der Surge Effekt	7140	1999	106425
A House	Rock	Rock	On Our Big Fat Merry-go-round	7141	1988	106426
Pocket Change	Rock	Rock	Steadfast	7142	2022	106428
Simple Plan	Rock	Punk Rock	No Pads, No Helmets... Just Balls	7143	2002	106429
The Rubinoos	Rock	Rock	Crimes Against Music	7145	2003	106431
Debout Sur Le Zinc	Rock	Rock	Debout Sur Le Zinc	7146	2010	106432
44 Blind	Rock	Rock	Star	7148	2002	106434
Lucero	Rock	Rock	That Much Further West	7149	2003	106435
David Coate	Rock	Christian Rock	Still Small Voice	7150	1990	106436
Habeas Corpus	Rock	Rock	Sociedad Mecanizada	7152	2004	106439
Duncan Dhu	Rock	Rock	Piedras	7153	1994	106440
Normal Generation?	Rock	Dance	Outsiders	7155	2000	106442
Chava Alberstein	Rock	Other	End Of The Holiday	7157	2003	106444
System Of A Down	Rock	Metal	Steal This Album	7160	-)	106447
The Men They Couldn't Hang	Rock	Rock	The Domino Club	7161	1990	106448
Wooden Ghost.	Rock	Rock	No Minute Gone Comes Ever Back Again, Take Heed And See...	7162	2003	106449
Jacobites	Rock	Rock & Roll	Robespierre's Velvet Basement	7163	1985	106450
Bad Accent	Rock	Rock	Shadows Of The Rose	7164	2003	106451
Jackopierce	Rock	Rock	Bringing On The Weather	7166	1994	106453
A	Rock	Rock	Hi-fi Serious	7168	2023	106455
Omega	Rock	Rock	Szvit	7169	1973	106456
Billy Joel	Rock	Rock	The Essential - Cd1 - (dolby Digital 5.1)	7170	1973	106457
Antique	Rock	Rock	Die For You	7171	2007	106458
Various Artists	Rock	Christmas	Holiday Sounds Of The Season 2002	7172	2002	106459
Maroon 5	Rock	Rock	Songs About Jane	7173	2023	106460
Mother Superior	Rock	Psychedelic Rock	The Mothership Movement	7174	1998	106461
Rodgau Monotones	Rock	Rock	Sieben	7176	1990	106464
The Jellybricks	Rock	Rock	Kinky Boot Beast	7180	1997	106469
Disturbed	Rock	Rock	The Sickness	7181	2000	106470
Un Pais De Mãºsica I	Rock	Rock	Los Viejos Rockeros	7182	2001	106471
A'me Lorain	Rock	Pop	Standing In A Monkey Sea	7183	1990	106472
Accept	Rock	Metal	Predator	7186	1996	106475
Queen	Rock	Rock	Made In Heaven	7187	1995	106476
1927	Rock	Rock	The Very Best Of	7188	1996	106478
Uncle Kracker	Rock	Rock	Double Wide	7189	2004	106479
Downset	Rock	Crossover	Check Your People	7190	2000	106480
Royal Tramps	Rock	Rock	Dreams/reality	7191	2006	106481
Ufo	Rock	Rock	Sharks	7192	2002	106482
Raging Slab	Rock	Southern Rock	(pronounced Eat Shit)	7193	2002	106483
Gallon Drunk	Rock	Rock	In The Long Still Night	7194	2006	106484
Lee Eisenstein	Rock	Instrumental	Songs For A Dreamer	7195	1996	106485
Betagarri	Rock	Punk/ska	Arnasa Hartu	7196	2002	106486
Lost Coin	Rock	Christian Rock	Dark Cloud, Silver Lining	7197	2000	106487
Various Artist	Rock	Rock	Rock Classic Series - Volume 2	7198	1999	106488
Stacie Orrico	Rock	Pop	Stacie Orrico	7199	2003	106489
Labi Siffre	Rock	Rock	So Strong	7202	1988	106492
Carole King	Rock	Pop	Tapestry Revisited	7203	1995	106493
Reo Speedwagon	Rock	Rock	Best Foot Forward	7205	1978	106496
Aavv	Rock	Rock	L'america Del Rock - 04 - Sognando La California	7207	1994	106498
Flaming Lips	Rock	Rock	The Shambolic Birth And Early Life Of	7208	2002	106499
Field Mob	Rock	Hip-hop	From Tha Roota To Tha Toota	7209	2002	106501
Demon Drive	Rock	Hard Rock	Burn Rubber	7210	1995	106502
Debbie Harry	Rock	Rock	Koo Koo	7212	1981	106505
Zar	Rock	Rock	Sorted Out	7213	2019	106506
Eric Matthews	Rock	Rock	The Lateness Of The Hour (japanese)	7214	1998	106507
Victory Christian Centre	Rock	Praise & Worship	Stand - Live Worship At Victory	7215	2002	106508
Afterhours	Rock	Alt. Rock	(non Ã¨ Per Sempre)	7216	1999	106510
Various	Rock	Rock	Hard Rock Essentials The 60's (disk 2)	7218	1997	106512
Miranda Sex Garden	Rock	Gothic Rock	Fairytales Of Slavery	7219	1994	106513
Roxette	Rock	Rock	Look Sharp!	7221	1988	106517
Run Dog Run	Rock	Rock	Masterplan	7222	1995	106518
Toni Braxton	Rock	Rock	Secrets	7223	1996	106519
George Winston	Classical	Classical	December	7224	1982	10652
Rituales	Rock	Latin	Otrapercepcion	7226	2000	106521
El Gran Combo De Puerto Rico	Rock	Salsa	25th Anniversary 1962-1987 (vol 2 Of 2)	7228	1987	106523
Palladium	Rock	Rock	Sister Flute And The Sunday Best	7230	2001	106525
We've Got A Fuzzbox And We're Going To Use It	Rock	Rock	Fuzz And Nonsense	7232	2000	106527
Robbie Williams	Rock	Rock	Life Thru A Lens	7233	1997	106528
Fey	Rock	Latin	Fey	7234	1995	106529
The Timers	Rock	Rock	Ã¥â¾â©ã¦â´â»!! The Timers	7236	1995	106531
Grim Skunk	Rock	Rock	Grim Skunk	7237	1995	106532
La Espiral	Rock	Electronic	Electro Soul	7238	2003	106533
Multimediakonsultit	Rock	Rock	Multimediakonsultit	7239	2003	106534
Marillion	Rock	Rock	Another Secret Gig	7240	1991	106535
Various	Rock	Samba	The Colors Of Latin Samba!	7241	2002	106536
The Oyster Band	Rock	Folk	Pearls From The Oysters - Disc 1	7242	1998	106537
Korn	Rock	Crossover	Korn	7243	1994	106538
Cliff Barnes And The Fear Of Winning	Rock	Rock	Live At The World	7244	2023	106539
Ryan Adams2)	Rock	Folk/rock	Live - Century Ballroom, Seattle Wa 02-1302 (disc 2)	7246	2001	106541
Mor Ve Otesi	Rock	Rock	Gul Kendine	7247	2001	106542
The Fixx	Rock	Rock	Phantoms	7248	2014	106543
James Reyne	Rock	Rock	Live In Rio	7249	1997	106544
Queensryche	Rock	Rock	Saints And Sinners (disc 1)	7250	1994	106545
Jefferson Airplane	Rock	Classic Rock	Throughthe Looking Glass	7251	1966	106546
No Doubt	Rock	Rock	Return Of Saturn	7252	2000	106548
Tiamat	Rock	Gothic Rock	Judas Christ (limited Edition)	7253	2002	106549
Nena	Rock	Rock	Star Boulevard - Cd 2	7254	2003	106550
Babasã³nicos	Rock	Dance	Jessico Megamix	7257	2002	106554
The Rolling Stones	Rock	Rock	Madison Square Garden Disc 1	7258	2002	106555
The Cult	Rock	Gothic	Love	7259	1985	106556
Angra	Rock	Metal	Angels Cry	7260	1993	106557
Various Artists	Rock	Dance	It's A Finger Lickin' Thang 2	7261	2001	106558
Mind Over Midi	Rock	Techno	Project 3	7262	2001	106559
Bruce Springsteen & The E Street Band	Rock	Rock & Roll	Summernight (live) - Disc 2	7263	1988	106560
Massive Attack	Rock	Rock	Mezzanine	7264	1998	106561
Grateful Dead	Rock	Classic Rock	5-3-72 Disc# 1/4	7266	1972	106563
V.A.	Rock	Rock	Munich City Nights Vol.42	7267	2019	106564
Tesla	Rock	Rock	The Best Of Tesla : The Millenium	7268	1986	106565
Anthony Hamilton	Rock	Soul	Comin' Where I'm From	7270	2003	106568
Mccoy	Rock	Rock	Think Hard ... Again	7271	1991	106569
Diverse System	Rock	Techno	Selfmix	7272	2003	106570
Various	Rock	Indie	Fit For Kings	7273	1998	106572
Jackson Browne	Rock	Rock	Black & White	7274	1980	106574
Erotic	Rock	Rock	...Like Chartreuse In The Rain	7276	2018	106576
Madonna	Rock	Pop	Erotica	7277	1992	106577
E.L.O.	Rock	Rock	Roll Over Beethoven	7278	1996	106578
U2	Rock	Rock	Live Bits	7279	2003	106579
Alphaville	Rock	Pop	Forever Pop	7280	2001	106580
The Sensations	Rock	Rock	Let Me In	7281	1999	106581
Various	Rock	Rap	The Best Of Enjoy Records	7282	1989	106582
Rush	Rock	Rock	Darkness And Light	7283	1993	106583
Bob Dylan	Rock	Classic Rock	Friends Will Arrive, Friends Will Disappear 2	7284	2002	106584
U2	Rock	Rock	Salome (cd3)	7285	2014	106585
Zone	Rock	Rock	Untitled (disc 2)	7287	2022	106587
Various Artists	Rock	Disco	The High Energy Party Volume 1	7289	1993	106589
Metallica	Rock	Metal	Garage Inc. Cd#1	7290	1999	106590
Various Artists	Rock	Trance	Godskitchen Journeys Cd 1 11am	7291	2002	106591
No Fun At All	Rock	Punk Rock	Live In Tokyo + Vision	7295	1995	106595
Seashells	Rock	Rock	We Rob Banks	7296	2017	106596
Temptations	Rock	Rock	Meet The Temptations	7297	1964	106597
Meat Puppets	Rock	Rock	Up On The Sun	7299	1985	106599
Sheena & The Rokkets	Rock	Rock	Ã§å“å¸ã§â©âºã£æ’â€˜ã£æ’æ’ã£â€šâ¯	7300	2006	106600
Naked Aggression	Rock	Punk Rock	March March Alive	7301	1996	106601
The Strike One Dugout	Rock	Rap	Bounce Single	7303	2002	106603
Suction	Rock	Rock	Broke	7304	1997	106604
Haemorrhage	Rock	Rock	Grume	7305	2010	106605
Ff	Rock	Rock	We're #1	7309	1996	106609
Box Car Racer	Rock	Rock	Box Car Racer	7310	2002	106610
The Waldos	Rock	Rock & Roll	Rent Party	7311	1994	106611
Gaahlskagg	Rock	Black Metal	Erotic Funeral	7312	1999	106612
Jeru The Damaja	Rock	Rock	The Sun Rises In The East	7313	1994	106614
The Mighty Mighty Bosstones	Rock	Ska	Question The Answers	7314	1994	106615
Gorky's Zygotic Mynci	Rock	Rock	Tatay	7315	1995	106616
Georg Danzer	Rock	Liedermacher	Danzer	7316	1986	106617
Thau	Rock	Rock	Swish	7317	1997	106618
The Stereo	Rock	Fueled By Ramen Records	Three Hundred	7318	1999	106619
Brand New	Rock	Rock	Favorite Weapon	7319	2001	106620
El Canto Del Loco	Rock	Pop	El Canto Del Loco	7320	2000	106621
Piet Veerman	Rock	Soul	In Between	7321	1992	106622
Peter Maffay	Rock	Rock	Die Story, 2. Cd	7322	1975	106623
New Found Glory	Rock	Punk Rock	Nothing Gold Can Stay	7323	1999	106624
M-kids	Rock	Pop	Power	7324	2003	106628
Sakarin	Rock	Ballad	A La Fontaine Des Romã©os	7325	1992	106629
Dead Pop Club	Rock	Punk Rock	Autopilot Off	7326	2002	106630
Jimmy Barnes	Rock	Rock	For The Working Class Man	7327	1985	106631
Television Personalities	Rock	Indie	Mummy Your Not Watching Me	7328	1981	106632
Joni Mitchell	Rock	Rock	Ladies Of The Canyon	7329	1970	106634
Ronnie Milsap	Rock	Country	36 All-time Favorites! - Disc 3	7330	1987	106635
Josh Clayton	Rock	Rock	Felt Like Making A Live Record	7332	1997	106637
Collective Soul	Rock	Rock	Hints, Allegations, And Things Left Unsaid	7333	1993	106638
Scarce	Rock	Rock	Deadsexy	7334	1995	106639
Depeche Mode	Rock	Rock	Black Celebration	7335	1986	106640
Scarlet Crush	Rock	Rock	Worth Waiting For	7336	2001	106641
Ratones Paranoicos	Rock	Rock	Electroshock	7337	1999	106642
The 25th Of May	Rock	Indie	Lenin & Mccarthy	7338	1992	106643
Carpathian Forest	Rock	Black Metal	Morbid Fascination Of Death	7339	2001	106644
Sepultura	Rock	Trash Metal	Arise	7341	1991	106646
Mew	Rock	Rock	A Triumph For Man	7342	2010	106647
Sweater	Rock	Rock	Humming Street	7343	2021	106649
Anthony	Rock	Rock	Pools Of Sorrow - Waves Of Joy	7344	1999	106650
David Bowie	Rock	Rock	The Duke Of L.A. (bootleg) Cd1	7345	2022	106651
Mental As Anything	Rock	Rock	Greatest Hits! Volume One	7346	1979	106652
Willem Van Ekeren	Rock	Avantgarde	Bach Bukowski	7347	2003	106653
Appendix Out	Rock	Rock	The Night Id Advancing	7348	2000	106654
Varios	Rock	Pop	Esso Ultron Music Collection	7349	1998	106655
Kim Carnes	Rock	Rock	Crazy In The Night	7350	1980	106657
Kippevel	Rock	Ballad	Iedereen Is Mooi	7351	1999	106658
Danni Carlos	Rock	Rock	Rock'n' Road - Acustico	7354	2003	106661
Cumbia Mix (various Artists)	Rock	Latin	Las 30 Cumbias Mas Pegadas	7355	2002	106662
Julia Fordham	Rock	Easy Listening	Porcelain	7356	1989	106663
Polaris	Rock	Rock	Music From The Adventures Of Pete & Pete	7357	1999	106664
Ben Kweller	Rock	Rock & Roll	On My Way	7358	2004	106665
Faith And The Muse	Rock	Rock	Evidence Of Heaven	7360	1999	106668
The Animals	Rock	Rock	The House Of The Rising Sun	7361	1964	106669
Happy Mondays	Rock	Rock	Pills'n Thrills And Bellyaches (japan)	7363	1990	106671
Olympic	Rock	Rock	Karavana	7365	1999	106673
Ed Jordan	Rock	Pop	Crazy	7367	2001	106675
Mr.President	Rock	Pop	Space Gate	7368	1999	106677
The Drowners	Rock	Rock	World Record Player	7369	1997	106678
Laura Burhenn	Rock	Acoustic	Not Ashamed To Say	7370	1998	106679
Dezerter	Rock	Polsk Punk	Ziemia Jest Plaska	7371	1998	106680
Thunder	Rock	Hard Rock	Giving The Game Away	7372	1999	106681
Central Coast Clique	Rock	Rap	Here Comes The Triple C	7373	2004	106682
The Phoenix Trap	Rock	Rock	The Phoenix Trap	7374	2002	106683
Molodoã¯	Rock	Punk Rock	On Est Lã	7376	1993	106685
John Doe	Rock	Rock	Shall We Rise	7377	2003	106686
Various	Rock	Classic Rock	Rock Hits Of The 70's	7378	2000	106687
Roy Black	Rock	Oldies	Schã¶n Ist Es Auf Der Welt Zu Sein (cd3)	7379	2002	106688
Ileana	Rock	Rock	Ileana	7380	1990	106689
Ed Motta	Rock	Pop	Geraã§ã£o Pop	7381	1995	106690
Gruntruck	Rock	Rock	Push	7382	1992	106691
Edyta Bartosiewicz	Rock	Rock	Dziecko	7383	2014	106692
Palm 29	Rock	Rock	No Eden	7384	1992	106693
Funk Flush	Rock	Hip-hop	Barfly Legends	7385	2001	106694
Heart	Rock	Rock	Brigade	7386	1990	106695
The Album	Rock	Hip-hop	Blao	7387	2002	106696
Paul Simon	Rock	Rock	Greatest Hits	7388	2007	106698
Pawtuckets	Rock	Rock	Dogsbody Factotum	7390	2001	106700
The Great Crusades	Rock	Pop	Damaged Goods	7391	2000	106701
Daryl Hall & John Oates	Rock	Rock	Do It For Love	7392	2002	106702
The Blood Divine	Rock	Metal	Awaken (limited Edition)	7393	1996	106703
Steve Marriott	Rock	Rock	Afterglow	7394	2015	106704
Perla Batalla	Rock	Rock	Perla Batalla	7397	1994	106707
Third Day	Rock	Christian Rock	Conspiracy No. 5	7399	1997	106709
Wings	Rock	Rock	Wings Over America - Disc Two	7400	1975	106711
Steel Assassin	Rock	Metal	From The Vaults	7401	1997	106712
Ace Frehley	Rock	Hard Rock	Loaded Deck	7403	1997	106714
Drifter	Rock	Rock	Wherever You Will	7404	2001	106715
Peter Maffay	Rock	Rock	Liebeslieder	7405	1993	106716
Goudie	Rock	Rock	Peep Show	7406	2000	106717
Blue October	Rock	Electronic	Preaching Lies To The Righteous	7407	2001	106718
Folder	Rock	Jpop	The Earth	7408	1998	106719
Nomad	Rock	Dance	Changing Cabins	7409	1991	106720
Monster Magnet	Rock	Rock	God Says No	7410	2001	106721
Natalie Merchant	Rock	Rock	Live In Concert	7411	1999	106722
Litfiba	Rock	Rock	Sogno Ribelle (remix)	7412	1992	106723
Radioactive	Rock	Hard Rock	Ceremony Of Innocence	7415	2001	106726
Various	Rock	Rock	Songs From The Rain Factory	7416	2008	106727
Playgroup	Rock	Electronic	Playgroup	7418	2002	106730
Stephen Cummings	Rock	Rock	Skeleton Key	7422	2001	106734
D-bomb	Rock	Rock	Caly Swiat Nalezy Do Nas	7423	2000	106735
California Guitar Trioat \nmastellotto	Rock	Progressive Rock	California Guitar Trio With Tony Levin And Pat \nmastellotto	7424	2002	106736
Rollins Band	Rock	Rock	Nice	7425	2012	106737
Sampler	Rock	Rock	Zillo Club Hitz	7426	1998	106738
Scooter	Rock	Techno	The Stadium Techno Experience	7427	2003	106742
Sheryl Crow	Rock	Rock	The Globe Sessions	7428	1999	106743
Tori Amos	Rock	Rock	Last Temptation Of Tori	7429	1992	106744
Gabriel, Peter	Rock	Rock	Up (promo)	7431	2002	106746
Mint Condition	Rock	R&b	Life's Aquarium	7432	1999	106747
The Artist Formerly Known As Princegton Dc 1997	Rock	Rock	The Cross The Ride Washington Dc 1997	7433	1997	106748
Various Artists	Rock	Rock	Best Of Pop	7434	1998	106749
Rolling Stones	Rock	Rock & Roll	Brussels Affair Definitive Edition - Disc 1	7435	1971	106750
Chemical Brothers	Rock	Dance	Singles 93-03 Cd1+	7436	2003	106751
Alien Sex Fiend	Rock	Alternative Rock	Nocturnal Emis$ions:special Edition	7437	2000	106752
Lana Lane	Rock	Progressive Rock	Secrets Of Astrology	7438	2000	106753
Slipstream	Rock	Rock	Tommy & The War Child	7439	2014	106754
Ac Dc	Rock	Hard Rock	We Salute You	7440	2002	106755
Musicos, Poetas Y Locos	Rock	Rock	Heroes Del Silencio	7441	2003	106756
Filter	Rock	Rock	Title Of Record	7443	2001	106758
Peter Gabriel	Rock	Pop-folk	Fm-am 1993-11-22 Disc 1	7445	1993	106760
The Nice	Rock	Psychedelic Rock	The Immediate Anthology - Volume 3	7446	2001	106761
Natural Life	Rock	Misc	Natural Life	7447	1992	106763
Bob Dylan	Rock	Rock	2001-11-10 Columbus, Oh (d1) Nationwide Arena	7448	2001	106764
Pat Boone	Rock	Pop - Compilation	Pat Boone: The Complete Fifties (disk 2 Of 12)	7449	1956	106765
Guns And Roses	Rock	Rock	3rd. Gig	7450	1987	106766
Magnacite	Rock	Death Metal	Safety In The Workplace	7452	1996	106768
Punk Lurex Ok	Rock	Rock	Prolex	7453	1999	106769
Tobin Sprout	Rock	Rock	Carnival Boy	7455	2017	106771
Chicharrica	Rock	Punk Rock	El Hambre De Su Poder Es La Sed De Nuestra Venganza	7456	1995	106772
Toy Dolls	Rock	Punk	Wakey Wakey!	7457	1989	106773
Ohl	Rock	Punk	Zurã¼ck Zur Front	7458	2003	106774
Platters	Rock	Oldies	The Hit List	7459	2001	106775
Billy Fury	Rock	Pop	The Best Of Billy Fury	7460	2000	106776
Reset	Rock	Punk Rock	No Limits	7461	1999	106777
Shutdown	Rock	Hardcore	Few And Far Between	7462	2000	106778
Raul Seixas	Rock	Rock	Brilhantes	7464	1980	106780
Die Goldenen Zitronen	Rock	Punk	Fuck You	7465	1990	106782
Sushirobo	Rock	Rock	The Light-fingered Feeling Of Sushirobo	7467	2003	106784
Simon And Garfunkel	Rock	Rhythmic Soul	Bridge Over Troubled Water	7468	1970	106785
